Q9ULR3 PPM1H
Q9UPW6 SATB2
Q9Y6F7 CDY2A
A0A0B4J234 TRAV2
A0A1B0GWB2 PRRT1B
A0A2Z4LIS9 FOXO3B
A1A4Y4 IRGM
A4D1E1 ZNF804B
A6NGU7 LINC01546
A8MVA2 KRTAP9-6
B3EWF7 EPM2A
O00139 KIF2A
O00585 CCL21
O14598 VCY
O14669 PRRG2
O14757 CHEK1
O15296 ALOX15B
O15431 SLC31A1
O43303 CCP110
O43752 STX6
O75832 PSMD10
O95521 PRAMEF1
P01911 HLA-DRB1
P04049 RAF1
P06276 BCHE
P09001 MRPL3
P0CE71 OCM2
P0CJ92 GOLGA8H
P10646 TFPI
P10767 FGF6
P11086 PNMT
P14780 MMP9
P17301 ITGA2
P21817 RYR1
P25440 BRD2
P27448 MARK3
P29074 PTPN4
P41002 CCNF
P43360 MAGEA6
P50747 HLCS
P50876 RNF144A
P52907 CAPZA1
P54253 ATXN1
P56747 CLDN6
P59796 GPX6
P61006 RAB8A
Q0VDG4 SCRN3
Q0ZLH3 PJVK
Q15418 RPS6KA1
Q1X8D7 LRRC36
Q53EL9 SEZ6
Q56P42 PYDC2
Q5RL73 RBM48
Q5SZJ8 BEND6
Q5VVP1 SPATA31A6
Q5VZL5 ZMYM4
Q6MZP7 LIN54
Q6S5H5 POTEG
Q6VMQ6 ATF7IP
Q7Z2Q7 LRRC70
Q7Z2X4 PID1
Q86V88 MDP1
Q86VP3 PACS2
Q8HWS3 RFX6
Q8IYS1 PM20D2
Q8N2H4 SYS1
Q8N393 ZNF786
Q8N4N3 KLHL36
Q8N5I4 DHRSX
Q8N957 ANKFN1
Q8NE00 TMEM104
Q8NGK3 OR52K2
Q8NGP0 OR4C13
Q8NH73 OR4S2
Q8NHX9 TPCN2
Q8WV22 NSMCE1
Q8WV48 CCDC107
Q8WVX9 FAR1
Q92772 CDKL2
Q96CM4 NXNL1
Q96EK2 PHF21B
Q96FI4 NEIL1
Q96HY6 DDRGK1
Q96LT7 C9orf72
Q96MF4 CCDC140
Q96QS6 PSKH2
Q96R72 OR4K3
Q99963 SH3GL3
Q9BSY4 CHCHD5
Q9BT30 ALKBH7
Q9BXB1 LGR4
Q9BXJ5 C1QTNF2
Q9BYQ4 KRTAP9-2
Q9BZQ8 NIBAN1
Q9GZN4 PRSS22
Q9H2J7 SLC6A15
Q9H3V2 MS4A5
Q9HB58 SP110
Q9NWW0 HCFC1R1
Q9UQ35 SRRM2
Q9Y2X3 NOP58
Q9Y3C1 NOP16
Q9Y6A1 POMT1
A0A1B0GUA6 CCDC195
A4D0T7 SMIM30
A4D1F6 LRRD1
A6NK89 RASSF10
A6NP61 ZAR1L
B7U540 KCNJ18
O14581 OR7A17
O14593 RFXANK
O43237 DYNC1LI2
O43283 MAP3K13
O43765 SGTA
O60575 SPINK4
O60832 DKC1
O75604 USP2
O75807 PPP1R15A
O94921 CDK14
P02747 C1QC
P07477 PRSS1
P09488 GSTM1
P0DJ07 PET100
P11532 DMD
P15173 MYOG
P17021 ZNF17
P20813 CYP2B6
P23743 DGKA
P26045 PTPN3
P29692 EEF1D
P30542 ADORA1
P35236 PTPN7
P35442 THBS2
P49736 MCM2
P54756 EPHA5
P54826 GAS1
P56555 DSCR4
P56693 SOX10
P59923 ZNF445
P78358 CTAG1A
P80217 IFI35
Q09327 MGAT3
Q12837 POU4F2
Q13956 PDE6H
Q15053 KIAA0040
Q15329 E2F5
Q17RY6 LY6K
Q53FD0 ZC2HC1C
Q5H9T9 FSCB
Q5HYN5 CT45A1
Q5JRK9 PAGE2B
Q5XG99 LYSMD4
Q6UXB1 IGFL3
Q6UXZ0 TMIGD1
Q6X4T0 C12orf54
Q6XD76 ASCL4
Q6ZN28 MACC1
Q6ZQQ6 WDR87
Q7RTS9 DYM
Q7Z6K4 NRARP
Q86T03 PIP4P1
Q86YN1 DOLPP1
Q86YV5 PRAG1
Q8N196 SIX5
Q8N966 ZDHHC22
Q8NA92 THAP8
Q8NBA8 DTWD2
Q8NDQ6 ZNF540
Q8NEQ6 SRARP
Q8NFP4 MDGA1
Q8NH54 OR56A3
Q8WV60 PTCD2
Q8WW14 C10orf82
Q8WW22 DNAJA4
Q8WWK9 CKAP2
Q8WWX8 SLC5A11
Q92619 ARHGAP45
Q92997 DVL3
Q96AB3 ISOC2
Q96HG1 SMIM10
Q96RE9 ZNF300
Q96RM1 SPRR2F
Q9BYG7 MRO
Q9BYR5 KRTAP4-2
Q9BZB8 CPEB1
Q9BZR9 TRIM8
Q9H3P2 NELFA
Q9HAU5 UPF2
Q9NQ32 C11orf16
Q9NQ79 CRTAC1
Q9NQH7 XPNPEP3
Q9NY65 TUBA8
Q9NYN1 RASL12
Q9NZL6 RGL1
Q9P209 CEP72
Q9P2G9 KLHL8
Q9P2J3 KLHL9
Q9UFN0 NIPSNAP3A
Q9Y2D0 CA5B
Q9Y2E8 SLC9A8
Q9Y4W6 AFG3L2
Q9Y5P8 PPP2R3B
A0A1B0GTI1 CCDC201
A0A1B0GV85 REELD1
A2RUH7 MYBPHL
A6ND48 OR14I1
A6NN14 ZNF729
O00161 SNAP23
O00746 NME4
O15239 NDUFA1
O43670 ZNF207
O60229 KALRN
O75503 CLN5
O75508 CLDN11
O75596 CLEC3A
O94864 SUPT7L
O95236 APOL3
P05546 SERPIND1
P07205 PGK2
P0CG22 DHRS4L1
P0DTE5 UGT2A2
P15151 PVR
P28749 RBL1
P29966 MARCKS
P42263 GRIA3
P43364 MAGEA11
P51168 SCNN1B
P55008 AIF1
P55017 SLC12A3
P55198 MLLT6
P55344 LIM2
P62072 TIMM10
P62952 BLCAP
P78363 ABCA4
P78560 CRADD
Q03426 MVK
Q13153 PAK1
Q13319 CDK5R2
Q13492 PICALM
Q13625 TP53BP2
Q16778 H2BC21
Q17RY0 CPEB4
Q3ZCQ2 ANXA2R
Q5SQH8 C6orf136
Q5W5W9 RESP18
Q6ICB0 DESI1
Q6IF00 OR2T2
Q6NT52 CGB2
Q6NXP0 EFCAB12
Q6PF05 TTC23L
Q6PFW1 PPIP5K1
Q6T423 SLC22A25
Q8IZA0 KIAA0319L
Q8IZS8 CACNA2D3
Q8N123 CPXCR1
Q8N3R3 TCAIM
Q8N680 ZBTB2
Q8N823 ZNF611
Q8NF99 ZNF397
Q8TAG6 VXN
Q8TAV3 CYP2W1
Q8TBZ6 TRMT10A
Q8TCB0 IFI44
Q8TDM6 DLG5
Q8WXF1 PSPC1
Q92902 HPS1
Q92990 GLMN
Q96DA6 DNAJC19
Q96FF7 MISP3
Q96IT6 ARHGAP5-AS1
Q96LK0 CEP19
Q96MN5 TCEANC2
Q96MT7 CFAP44
Q96QE2 SLC2A13
Q96QU1 PCDH15
Q96S94 CCNL2
Q99622 C12orf57
Q9BQA9 CYBC1
Q9BSQ5 CCM2
Q9BTA0 FAM167B
Q9BUK6 MSTO1
Q9H0C3 TMEM117
Q9H0H5 RACGAP1
Q9H3W5 LRRN3
Q9HAC7 SUGCT
Q9HDC5 JPH1
Q9NP79 VTA1
Q9NQR7 CCDC177
Q9NS18 GLRX2
Q9NTG7 SIRT3
Q9P0T7 TMEM9
Q9P2E8 MARCHF4
Q9UBI6 GNG12
Q9UBT2 UBA2
Q9UN67 PCDHB10
Q9UPE1 SRPK3
Q9UQ80 PA2G4
Q9Y2B9 PKIG
Q9Y2T5 GPR52
Q9Y520 PRRC2C
Q9Y547 HSPB11
A0A0J9YX94 PNMA6F
A0A1B0GTL2 C20orf204
A0A1B0GWH4 HSFX3
A4D1E9 GTPBP10
A4FU69 EFCAB5
A6NEY8 PRORSD1P
A8MTL0 IQCF5
A8MWA6 FAM90A22P
O14733 MAP2K7
O14775 GNB5
O15197 EPHB6
O60519 CREBL2
O75061 DNAJC6
O75251 NDUFS7
O75431 MTX2
O94900 TOX
O95182 NDUFA7
P00395 MT-CO1
P04731 MT1A
P07204 THBD
P08195 SLC3A2
P0C645 OR4E1
P0C7V8 DCAF8L2
P13640 MT1G
P18065 IGFBP2
P23497 SP100
P23919 DTYMK
P24071 FCAR
P24310 COX7A1
P30043 BLVRB
P30622 CLIP1
P47992 XCL1
P49590 HARS2
P53674 CRYBB1
P58012 FOXL2
P59542 TAS2R19
P61604 HSPE1
P63128 ERVK-9
P63135 ERVK-7
P78563 ADARB1
Q02127 DHODH
Q07820 MCL1
Q14157 UBAP2L
Q14671 PUM1
Q15005 SPCS2
Q16836 HADH
Q17RP2 TIGD6
Q1AE95 TMEM183B
Q5K4L6 SLC27A3
Q5TAG4 NBPF12
Q6DRA6 H2BC19P
Q6NVV1 RPL13AP3
Q6PEZ8 PODNL1
Q6UWP2 DHRS11
Q6ZWI9 RFPL4B
Q7Z5L7 PODN
Q7Z6Z7 HUWE1
Q7Z7B8 DEFB128
Q86Y26 NUTM1
Q8IVL1 NAV2
Q8IXH8 CDH26
Q8N6M3 FITM2
Q8NFD5 ARID1B
Q8NG41 NPB
Q8NGT1 OR2K2
Q8NI60 COQ8A
Q8TD31 CCHCR1
Q8TD55 PLEKHO2
Q8WTZ4 CA5BP1
Q92504 SLC39A7
Q92522 H1-10
Q92609 TBC1D5
Q92824 PCSK5
Q92833 JARID2
Q969W1 ZDHHC16
Q96AX9 MIB2
Q96CB5 C8orf44
Q96EV8 DTNBP1
Q96N46 TTC14
Q96PZ7 CSMD1
Q96S42 NODAL
Q9BPX3 NCAPG
Q9BR10 SPATA25
Q9BRR0 ZKSCAN3
Q9BTE3 MCMBP
Q9BTL3 RAMAC
Q9BY21 GPR87
Q9BYV9 BACH2
Q9H479 FN3K
Q9H5I1 SUV39H2
Q9H9F9 ACTR5
Q9HAS0 C17orf75
Q9NR09 BIRC6
Q9NUB1 ACSS1
Q9NYV7 TAS2R16
Q9NZC7 WWOX
Q9P0N9 TBC1D7
Q9UKN7 MYO15A
Q9Y2R4 DDX52
Q9Y4A5 TRRAP
A0A087WTH5 KCNE1B
A0PJW6 TMEM223
A2RU48 SMCO3
A8MTI9 PRSS47
A8MWL7 TMEM14DP
F2Z398 LMO7DN
O00238 BMPR1B
O14512 SOCS7
O15062 ZBTB5
O15131 KPNA5
O15457 MSH4
O43734 TRAF3IP2
O60765 ZNF354A
O60890 OPHN1
O75935 DCTN3
O76054 SEC14L2
P01034 CST3
P05387 RPLP2
P0C623 OR4Q2
P0CK96 SLC35E2B
P0DPB6 POLR1D
P14653 HOXB1
P15336 ATF2
P19526 FUT1
P19971 TYMP
P21781 FGF7
P23083 IGHV1-2
P23284 PPIB
P31946 YWHAB
P35610 SOAT1
P53597 SUCLG1
P56181 NDUFV3
P60866 RPS20
Q07108 CD69
Q0D2K3 RIPPLY1
Q13588 GRAP
Q13608 PEX6
Q14627 IL13RA2
Q14C87 TMEM132D
Q15032 R3HDM1
Q16384 SSX1
Q16560 SNRNP35
Q3LI68 KRTAP22-2
Q53SF7 COBLL1
Q5T442 GJC2
Q5T764 IFIT1B
Q5VWI1 TCERG1L
Q5XKK7 FAM219B
Q5XPI4 RNF123
Q68DL7 C18orf63
Q6IPM2 IQCE
Q6IS24 GALNT17
Q6NWY9 PRPF40B
Q6NZ63 STEAP1B
Q6NZY7 CDC42EP5
Q6PB30 CSAG1
Q6PJW8 CNST
Q6RVD6 SPATA8
Q6S545 POTEH
Q6VAB6 KSR2
Q6ZTQ4 CDHR3
Q8IWE2 FAM114A1
Q8IX06 REXO1L1P
Q8IY42 C4orf19
Q8IZJ1 UNC5B
Q8MH63 SLC7A5P1
Q8N6M0 OTUD6B
Q8N9Y4 FAM181A
Q8NAU1 FNDC5
Q8NBX0 SCCPDH
Q8NFH8 REPS2
Q8NGD4 OR4K1
Q8WUF8 FAM172A
Q8WYN3 CSRNP3
Q92547 TOPBP1
Q92738 USP6NL
Q92934 BAD
Q969M1 TOMM40L
Q96EH8 NEURL3
Q96EU7 C1GALT1C1
Q96M43 NBPF4
Q96MC4 CEP295NL
Q96QZ7 MAGI1
Q99653 CHP1
Q99750 MDFI
Q9BRJ7 NUDT16L1
Q9BSA9 TMEM175
Q9BV90 SNRNP25
Q9BYU1 PBX4
Q9H115 NAPB
Q9H321 VCX3B
Q9H6A9 PCNX3
Q9H8N7 ZNF395
Q9NXL9 MCM9
Q9UBG7 RBPJL
Q9UIU6 SIX4
Q9ULJ3 ZBTB21
Q9Y2P4 SLC27A6
Q9Y5G0 PCDHGB5
A0A0A6YYC5 TRAV14DV4
A0A1W2PR48 TLE7
A6NDA9 LRIT2
A8MTJ6 FOXI3
A8MXE2 B3GALT9
O60356 NUPR1
O75192 PEX11A
O76003 GLRX3
O95429 BAG4
P00915 CA1
P04275 VWF
P04432 IGKV1D-39
P04632 CAPNS1
P07478 PRSS2
P0DN80 OR5H8
P12319 FCER1A
P13631 RARG
P17661 DES
P22059 OSBP
P24723 PRKCH
P28161 GSTM2
P28332 ADH6
P32121 ARRB2
P41231 P2RY2
P51157 RAB28
P54289 CACNA2D1
P54851 EMP2
P55283 CDH4
P60852 ZP1
P62879 GNB2
P63124 HERV-K104
P78333 GPC5
P82912 MRPS11
Q02487 DSC2
Q05923 DUSP2
Q06136 KDSR
Q13360 ZNF177
Q14624 ITIH4
Q16720 ATP2B3
Q2M3T9 HYAL4
Q32M88 PGGHG
Q5JTH9 RRP12
Q5VT25 CDC42BPA
Q66PJ3 ARL6IP4
Q68CR1 SEL1L3
Q6BDS2 UHRF1BP1
Q6GYQ0 RALGAPA1
Q6UW15 REG3G
Q71H61 ILDR2
Q7Z3E2 CCDC186
Q7Z7M8 B3GNT8
Q86SR1 GALNT10
Q86XA9 HEATR5A
Q8IZ73 RPUSD2
Q8IZP7 HS6ST3
Q8N988 ZNF557
Q8N9V2 TRIML1
Q8NE71 ABCF1
Q8NH41 OR4K15
Q8TC59 PIWIL2
Q8TE04 PANK1
Q8WTW3 COG1
Q8WU90 ZC3H15
Q8WYQ3 CHCHD10
Q92540 SMG7
Q93099 HGD
Q969L2 MAL2
Q96AN5 TMEM143
Q96CW1 AP2M1
Q96D31 ORAI1
Q96GN5 CDCA7L
Q96K76 USP47
Q96N76 UROC1
Q9BPZ7 MAPKAP1
Q9BYD5 CNFN
Q9BYJ4 TRIM34
Q9BYV7 BCO2
Q9BZE9 ASPSCR1
Q9C009 FOXQ1
Q9C0I3 CCSER1
Q9GZQ8 MAP1LC3B
Q9GZY6 LAT2
Q9H213 MAGEH1
Q9H490 PIGU
Q9H4E5 RHOJ
Q9H6B9 EPHX3
Q9H6D8 FNDC4
Q9HC78 ZBTB20
Q9HCK5 AGO4
Q9NQG6 MIEF1
Q9NRY6 PLSCR3
Q9NTG1 PKDREJ
Q9NVX0 HAUS2
Q9NWM3 CUEDC1
Q9NXE8 CWC25
Q9UF47 DNAJC5B
Q9UHL3 FAM153A
Q9UJC3 HOOK1
Q9Y2G5 POFUT2
Q9Y5F6 PCDHGC5
A0A0A0MRZ7 IGKV2D-26
A6NCJ1 C19orf71
C9JLJ4 USP17L13
O00231 PSMD11
O14579 COPE
O14793 MSTN
O15409 FOXP2
O60522 TDRD6
O75420 GIGYF1
O75575 CRCP
O95793 STAU1
O95801 TTC4
O95825 CRYZL1
P04000 OPN1LW
P04280 PRB1
P08913 ADRA2A
P09430 TNP1
P09661 SNRPA1
P09972 ALDOC
P0DN25 C1GALT1C1L
P11226 MBL2
P13637 ATP1A3
P14061 HSD17B1
P14555 PLA2G2A
P15144 ANPEP
P16260 SLC25A16
P18505 GABRB1
P18621 RPL17
P19113 HDC
P24821 TNC
P30281 CCND3
P37108 SRP14
P53611 RABGGTB
P53618 COPB1
P56537 EIF6
P59942 MCCD1
P60602 ROMO1
P98088 MUC5AC
Q01064 PDE1B
Q02809 PLOD1
Q04724 TLE1
Q13426 XRCC4
Q13469 NFATC2
Q14012 CAMK1
Q14849 STARD3
Q15020 SART3
Q15554 TERF2
Q15697 ZNF174
Q3KQV3 ZNF792
Q4G0S7 CCDC152
Q4KMQ2 ANO6
Q58FG1 HSP90AA4P
Q6UXH0 ANGPTL8
Q6UXU0 UNQ9165/PRO28630
Q6ZV77 LINC02908
Q7L5Y6 DET1
Q7Z7J7 LHFPL4
Q86SZ2 TRAPPC6B
Q86VD7 SLC25A42
Q8IU68 TMC8
Q8IUR6 CREBRF
Q8N7R1 POM121L12
Q8N812 C12orf76
Q8N9P6 C9orf163
Q8NE31 FAM13C
Q8NFW1 COL22A1
Q8TAF5 FLVCR1-DT
Q92731 ESR2
Q92966 SNAPC3
Q96DB2 HDAC11
Q96DU7 ITPKC
Q96PB7 OLFM3
Q96RI0 F2RL3
Q96RP3 UCN2
Q99551 MTERF1
Q9BW11 MXD3
Q9BWW4 SSBP3
Q9BWX5 GATA5
Q9BXY4 RSPO3
Q9C035 TRIM5
Q9GZY8 MFF
Q9GZZ0 HOXD1
Q9H777 ELAC1
Q9H8T0 AKTIP
Q9HCL2 GPAM
Q9NQ48 LZTFL1
Q9NRP4 SDHAF3
Q9NX62 BPNT2
Q9NYQ8 FAT2
Q9NYV6 RRN3
Q9UKK6 NXT1
Q9UKT6 FBXL21P
Q9UNT1 RABL2B
Q9UPM9 B9D1
Q9Y242 TCF19
Q9Y2I2 NTNG1
Q9Y3P9 RABGAP1
Q9Y600 CSAD
Q9Y605 MRFAP1
Q9Y6K1 DNMT3A
A0A075B6W7 TRAJ38
A0A075B700 TRAJ31
A0A087X096 TRAJ37
A0A0C4DH30 IGHV3-16
A0A0C4DH43 IGHV2-70D
A0AV96 RBM47
A5X5Y0 HTR3E
A7E2V4 ZSWIM8
A8MPS7 YDJC
D6RBQ6 USP17L17
I6L899 GOLGA8R
O00182 LGALS9
O00254 F2RL2
O14732 IMPA2
O15061 SYNM
O15160 POLR1C
O43323 DHH
O43598 DNPH1
O75094 SLIT3
O75334 PPFIA2
O75603 GCM2
O75771 RAD51D
O76014 KRT37
O94905 ERLIN2
P00739 HPR
P08133 ANXA6
P09936 UCHL1
P0C6S8 LINGO3
P0CJ70 MTRNR2L3
P10600 TGFB3
P10635 CYP2D6
P14060 HSD3B1
P17516 AKR1C4
P25686 DNAJB2
P28476 GABRR2
P30536 TSPO
P31270 HOXA11
P33402 GUCY1A2
P48736 PIK3CG
P51149 RAB7A
P60509 ERVPABLB-1
P63027 VAMP2
Q0JRZ9 FCHO2
Q15751 HERC1
Q3MIT2 PUS10
Q5TC84 OGFRL1
Q5XG92 CES4A
Q68DW6 DKFZp781C0719
Q6IE38 SPINK14
Q6PXP3 SLC2A7
Q6XR72 SLC30A10
Q70SY1 CREB3L2
Q7L0X0 TRIL
Q86VN1 VPS36
Q8IXM2 BAP18
Q8IY22 CMIP
Q8N2I9 STK40
Q8N6C7 MIR7-3HG
Q8NB59 SYT14
Q8NHJ6 LILRB4
Q8TDZ2 MICAL1
Q8WV24 PHLDA1
Q8WVF1 OSCP1
Q92613 JADE3
Q96A19 CCDC102A
Q96CB8 INTS12
Q96D71 REPS1
Q96FK6 WDR89
Q96LI6 HSFY1
Q96S15 WDR24
Q99731 CCL19
Q99880 H2BC13
Q9BQ39 DDX50
Q9BRU9 UTP23
Q9BWG6 SCNM1
Q9BXY5 CAPS2
Q9BZV1 UBXN6
Q9GZP7 VN1R1
Q9H147 DNTTIP1
Q9H2H8 PPIL3
Q9H6S1 AZI2
Q9H9S4 CAB39L
Q9NP81 SARS2
Q9NRH1 YAE1
Q9NRQ2 PLSCR4
Q9NS66 GPR173
Q9NWK9 ZNHIT6
Q9NX52 RHBDL2
Q9NYL9 TMOD3
Q9P0M2 AKAP7
Q9UHG0 DCDC2
Q9UJ90 KCNE5
Q9UK32 RPS6KA6
Q9UK45 LSM7
Q9UQ05 KCNH4
Q9UQG0 ERVK-11
Q9Y320 TMX2
Q9Y4E6 WDR7
Q9Y4X0 AMMECR1
A0A087WSY6 IGKV3D-15
A0A0B4J238 TRAV1-2
A0A1B0GU29 SMIM28
C9JG80 NPIPB4
E9PQ53 NDUFC2-KCTD14
F8WFD2 NPIPA3
M0QZC1 RNF225
O00115 DNASE2
O15226 NKRF
O15382 BCAT2
O15399 GRIN2D
O60237 PPP1R12B
O75165 DNAJC13
O75783 RHBDL1
O76038 SCGN
O95456 PSMG1
O95716 RAB3D
P04843 RPN1
P08697 SERPINF2
P14635 CCNB1
P15311 EZR
P18564 ITGB6
P22694 PRKACB
P28069 POU1F1
P28300 LOX
P28347 TEAD1
P36542 ATP5F1C
P37288 AVPR1A
P48645 NMU
P52790 HK3
P53992 SEC24C
P54257 HAP1
P58005 SESN3
P59282 TPPP2
P62195 PSMC5
Q08AG7 MZT1
Q13045 FLII
Q13508 ART3
Q14123 PDE1C
Q14929 ZNF169
Q15116 PDCD1
Q16589 CCNG2
Q16612 NREP
Q1ZYL8 IZUMO4
Q30154 HLA-DRB5
Q53G44 IFI44L
Q5GH72 XKR7
Q5MAI5 CDKL4
Q5TC12 ATPAF1
Q5TI25 NBPF14
Q5W0B7 TMEM236
Q5XUX1 FBXW9
Q68D06 SLFN13
Q68DU8 KCTD16
Q6B9Z1 IGFL4
Q6FIF0 ZFAND6
Q6IFN5 OR7E24
Q6P589 TNFAIP8L2
Q76N89 HECW1
Q7Z5P4 HSD17B13
Q86W34 AMZ2
Q8IWA6 CCDC60
Q8IWG1 DNAI3
Q8N7R0 NANOGP1
Q8NBV8 SYT8
Q8NEB5 PLPP5
Q8NEM8 AGBL3
Q8NHC8 OR2T6
Q8TE49 OTUD7A
Q8TE58 ADAMTS15
Q8TF17 SH3TC2
Q8WU43 C2orf15
Q8WWU5 TCP11
Q969I6 SLC38A4
Q969U7 PSMG2
Q96C28 ZNF707
Q96H79 ZC3HAV1L
Q96HN2 AHCYL2
Q96IR7 HPDL
Q96M32 AK7
Q96MU8 KREMEN1
Q96P11 NSUN5
Q96PL2 TECTB
Q99470 SDF2
Q9BRP8 PYM1
Q9H0F5 RNF38
Q9H156 SLITRK2
Q9H427 KCNK15
Q9H4P4 RNF41
Q9H972 C14orf93
Q9HAU6 TPT1P8
Q9NQ39 RPS10P5
Q9NSQ0 RRP7BP
Q9NZC9 SMARCAL1
Q9P206 KIAA1522
Q9P2F8 SIPA1L2
Q9UBC3 DNMT3B
Q9UKZ4 TENM1
Q9Y2I6 NINL
Q9Y376 CAB39
A0A075B6W4 TRAJ46
A0A075B767 PPIAL4H
A6NDH6 OR5H15
A8K979 ERI2
A8MU46 SMTNL1
F8W0I5 NPIPB12
O14896 IRF6
O14907 TAX1BP3
O43150 ASAP2
O43639 NCK2
O43684 BUB3
O75223 GGCT
O95721 SNAP29
O95749 GGPS1
P00492 HPRT1
P01718 IGLV3-27
P06239 LCK
P0CH98 FAM106C
P0DPR3 TRDD1
P16455 MGMT
P17097 ZNF7
P27930 IL1R2
P29972 AQP1
P31321 PRKAR1B
P35244 RPA3
P36405 ARL3
P47928 ID4
P49757 NUMB
P53814 SMTN
P56539 CAV3
P56557 TMEM50B
P59538 TAS2R31
P62899 RPL31
Q02388 COL7A1
Q08257 CRYZ
Q12864 CDH17
Q12999 TSPAN31
Q13474 DRP2
Q13569 TDG
Q16288 NTRK3
Q2M2W7 C17orf58
Q49AH0 CDNF
Q4G0X9 CCDC40
Q56UN5 MAP3K19
Q5T124 UBXN11
Q5T4D3 TMTC4
Q5VUR7 ANKRD20A3P
Q5VYS8 TUT7
Q6DD88 ATL3
Q6DN12 MCTP2
Q6NYC8 PPP1R18
Q6PL45 BRICD5
Q6U949 IGF2-AS
Q6ZPD9 DPY19L3
Q86UF4 CCDC190
Q8IZN7 DEFB107A
Q8N2I2 ZNF619
Q8N2Z9 CENPS
Q8N344 MIER2
Q8N4B4 FBXO39
Q8N4H5 TOMM5
Q8N616 LINC00311
Q8N7W2 BEND7
Q8NA77 TEX19
Q8NCF5 NFATC2IP
Q8NFZ5 TNIP2
Q8NH10 OR8U1
Q8NI38 NFKBID
Q8TAQ9 SUN3
Q8TBY9 CFAP251
Q8TCJ0 FBXO25
Q8WXF3 RLN3
Q8WXH4 ASB11
Q92615 LARP4B
Q969D9 TSLP
Q96BM1 ANKRD9
Q96EX2 RNFT2
Q96F83 CLBA1
Q96HJ9 FMC1
Q96SE0 ABHD1
Q96T76 MMS19
Q99665 IL12RB2
Q9BU70 TRMO
Q9BUA3 SPINDOC
Q9BXR6 CFHR5
Q9BXU3 TEX13A
Q9C0A1 ZFHX2
Q9GZZ7 GFRA4
Q9H4S2 GSX1
Q9H583 HEATR1
Q9NQX1 PRDM5
Q9NUL3 STAU2
Q9NVS9 PNPO
Q9NX01 TXNL4B
Q9P2M1 LRP2BP
Q9UJW7 ZNF229
Q9ULM2 ZNF490
Q9Y281 CFL2
Q9Y4H2 IRS2
Q9Y6R7 FCGBP
A0A0B4J1W7 NPIPA9
A0A1B0GVB3 LOC102725191
A0A1B0GVQ3 CCDC200
A0A1W2PR82 PERCC1
A0JP26 POTEB3
A6NN92 GJE1
A8MV81 HIGD1C
A8MVX0 ARHGEF33
C9JJH3 USP17L10
O15178 TBXT
O15204 ADAMDEC1
O43320 FGF16
O43772 SLC25A20
O60299 LZTS3
O75822 EIF3J
O95376 ARIH2
P01303 NPY
P01700 IGLV1-47
P02748 C9
P03986 TRGC2
P05106 ITGB3
P08861 CELA3B
P0CG20 PRR35
P0DJ93 SMIM13
P0DN81 OR13C7
P0DP74 DEFB130A
P0DPF5 C2orf27A
P11801 PSKH1
P15531 NME1
P16070 CD44
P29279 CCN2
P30154 PPP2R1B
P31268 HOXA7
P35711 SOX5
P40616 ARL1
P46459 NSF
P47870 GABRB2
P62841 RPS15
P84090 ERH
Q14183 DOC2A
Q14254 FLOT2
Q15057 ACAP2
Q4G0A6 MINDY4
Q502W7 CCDC38
Q53GL0 PLEKHO1
Q5TC63 GRTP1
Q5TD94 RSPH4A
Q5VT06 CEP350
Q5VWN6 TASOR2
Q5VZV1 METTL21C
Q6IMI4 SULT6B1
Q6UWW8 CES3
Q6ZRT6 PRR23B
Q8IV45 UNC5CL
Q8N100 ATOH7
Q8N2H3 PYROXD2
Q8N3J3 HROB
Q8N6D2 RNF182
Q8N6N7 ACBD7
Q8N6Q8 METTL25
Q8N912 NRAC
Q8N9H8 EXD3
Q8NA54 IQUB
Q8TAW3 ZNF671
Q8TE57 ADAMTS16
Q92608 DOCK2
Q96A54 ADIPOR1
Q96AG4 LRRC59
Q96CD2 PPCDC
Q96DE9 EOLA2
Q96LT4 SAMD8
Q96T37 RBM15
Q96T60 PNKP
Q9BQ83 SLX1A
Q9BZK3 NACA4P
Q9GZT9 EGLN1
Q9H3Q3 GAL3ST2
Q9H4K7 MTG2
Q9H8M7 MINDY3
Q9H981 ACTR8
Q9HB20 PLEKHA3
Q9NP64 ZCCHC17
Q9NP86 CABP5
Q9NRD0 FBXO8
Q9NS84 CHST7
Q9NUD7 C20orf96
Q9NVH6 TMLHE
Q9NVM1 EVA1B
Q9NWD8 TMEM248
Q9NYV8 TAS2R14
Q9NZU1 FLRT1
Q9P0J0 NDUFA13
Q9P2X7 DELEC1
Q9UBC0 ONECUT1
Q9UBT7 CTNNAL1
Q9UHQ4 BCAP29
Q9UJW2 TINAG
Q9UL40 ZNF346
Q9Y264 ANGPT4
Q9Y616 IRAK3
A0A075B6S4 IGKV1D-17
A0A075B6S9 IGKV1-37
A0A0J9YXV3 GREP1
A0A1B0GUV1 C17orf114
A0A1B0GVN3 C2orf92
A6NCN8 TEX52
A6NGA9 TMEM202
A8K8V0 ZNF785
B7Z1M9 C2CD4D
O15304 SIVA1
O43916 CHST1
O75531 BANF1
O75563 SKAP2
O75764 TCEA3
O76099 OR7C1
P06753 TPM3
P07327 ADH1A
P0C2W7 CT47B1
P0DJD4 RBMY1C
P0DP71 FAM236C
P11279 LAMP1
P11717 IGF2R
P13224 GP1BB
P13688 CEACAM1
P19224 UGT1A6
P20248 CCNA2
